postId	message
17648521247_10151184452436248	I printed the Yes Pass that was emailed to me.   When I went to use it at the store the clerk said I need a barcode.   This is the second time this has happened to me.   Why isn't there a barcode on this coupon?
179590995428478_297283780325865	"Give a man a gun, and he can rob a bank. Give a man a bank, and he can rob the world."
313163945066_10151149422925067	USB is the BEST bank in the country ( perhaps the world).
63445693036_10151168167118037	I will not shop at Macy's while you support Donald Trump.
63445693036_10151169266908037	I won't be shopping with you again until you DUMP TRUMP.
77978885595_10152225016850596	how much is the dog gourmet treat maker going to be?
8103318119_10151237537408120	Thank you for the beauty bag that came in today's mail.
179590995428478_418103014910607	"Have a rant here...but when you call to stop one bank card and they cancel the wrong one...you go to use it, of course with everyone standing around...you find out they cancelled the wrong card.  oops they say on their end.  You suck, B of A and you need to update your site on your banks in what states.  Zero in most now...very incomptent personnel.  Thanks for nothing.  Oh yeah this happened during a move across the states so hows that for being stranded with no card, and no banks in the state we are in.   Got gas?  Oh yeah no card to use in machine...so NO! For you cancelled the wrong card you idiots."
92979593115_10151255426488116	"Did u guys change the layouts on your lodak kiosk? I just tried 2 print blank note cards from your walton machine...BOTH machines, tried EVERYTHING, and it STILL wanted 2 place the borders! UGH!!"
12854644836_10151301659674837	"Hello NordStorm,  Would you mind tell me if we have a promo code at our first order ? Or are you going to offer a promo code before the New Year ?  Thank you & Merry XMas :)"
125472670805257_394633810555807	"Delta,  Thank you for screwing me out of $200 worth of vouchers. They were issued in August 2011, but I am now told that due to rule changes in December 2011 I can no longer use them. I am never flying on your airline again. Take care.  Michael Beehan"
147285781446_10151136233181447	Looks like I won't be shopping at your store any longer. I can't believe that you would cave this way as if the rifle was the guilty party in the recent shooting. I had planned on buying a Winchester .308 in the next couple of days. Along with a 30-06 next month. But I guess you don't need my money.
108381603303_10150787286668304	We were at Wal-mart today and picked up a bottle of your Strawberry Syrup - Sugar Free.  Must tell you my husband wasn't impressed.  Too thin and not a lot of flavor.  Needs more work!
100488814000_10150656029344001	I heard if I post what I have for breakfast you guys donate a breakfast to a child? I eat eggs for breakfast
100488814000_10151079018909001	"if only we could have what 50 other countries have: the right to be informed if the food we are eating contains GMO's. Why must we be left in the dark? Oh well, until you're forced to label GMO's, I just won't buy your products. Simple enough."
77978885595_10151904215985596	"The Iams dog food is 1$/can, but the Coupon only scans for 79 cents. I pointed it out to cashier, but she just shrug."
92979593115_10151060739593116	Someone please help!  How do you get the $10 Olay mail in rebate advertised in the ad?  Thanks!
100488814000_10151155648094001	"PLEASE MENTION IN YOUR COMMERCIAL ABOUT HOW PURE CORN FLAKES ARE, THAT YOU USE GMO CORN...OK. THANKS!!!!!!!!!!!!!"
77978885595_10152236856185596	Gotta keep the mutt warm while she pees in zero degree weather...should we buy faux fur? hahahaha!
100488814000_10150602741424001	"Please, please, please NEVER stop making Fruit Loops with Marshmallows! I'm so in love with them! :)"
124728879505_10151142338464506	"Campbells is poison - chemicals, bpas in the lining...make soup people! Cook like our grannies did."
148714060068_10151081094410069	Is anyone else excited about this weather?! It's time to stop by Dillard's Inc. to find the perfect coat!
77978885595_10152188182760596	"CJ at the Joplin, MO store was wonderful. He helped me with the food for my Dachshunds. THANK YOU"
92979593115_10150904703083116	I've stopped receiving coupons in my e-mail from CVS (like the percent off and $4.00 off coupons). Any reason why?
12699262021_10150609594202022	Best Buy is the worst store ever!! Its pretty annoying to have a problem every time I go in there!   And everyone is rude...closing my credit card and will prob never shop there again....
147285781446_10151063588506447	Why would you give Suh a commercial?!?   Dirtiest player in the NFL.  Bad call Dicks
100488814000_10151025939819001	The Spot: Saving Breakfast Leo Burnett Worldwide sends a superhero on a mission for Kellogg's Crunchy Nut cereal. http://adweek.it/O2ZPO5
179590995428478_389989614388614	"Some of the slowest tellers work at this bank. The line keeps getting longer and longer. It seems like they are in slow motion. I hate to complain, but shouldn't they be more efficient? I've been in line for 25 minutes!! Then you tell me there might be a fee for depositing money into an account??! Really? And the teller can't explain why! WOW!"
6806028948_10150997459553949	Flew home from Vegas and when I was ill recently...You Guys always take the best care of Me...:)  Thank You!!!
100488814000_10151190799659001	"I bought the 3 pack of Fruit-loops today at Walmart. It said I would get a free book if I entered the value on your online program. Well when I entered the code, it gave me 50 points and said I redeemed from saltines....5o points doesn't get me a book. Is this a misprint? I hope so, because that was a major disappointment!"
115568331790246_453915401288869	The Rite Aid Video Values will not work for me. Why? It says the video I am trying to watch is unavailable?????
17648521247_10151268917776248	Kohl's is great-I always find great bargains. Have for many years done all my Christmas shopping there.  They have helpful & cheerful employees.
6185812851_10151188029162852	"""And LOOK! I'm getting this doll for my sister!"" When you have a $250 American Express gift card, you can even buy presents!"
199504650087085_363805306990351	"Ummm...really united.  SFO -> EWR #825.  30 min early turns into 20 min late.  No ground crew at gate so thats 15 more min, now 40 min waiting for bags???  Epic fail."
12699262021_10150750953102022	"Change is in the air at BBY. I wish you well and good luck. I like your Racine, WI store. They saved me when I was looking for computers for my daughter and son this last year."
115568331790246_374378762575867	Bought a bunch of stuff on the Winter Rewards list on 2/1 and it's not tracking on my receipt.  Is that going to be fixed?
115568331790246_423926147621128	"today's Rite Aid trip: free bubble bath, skin care, and Pepsi Next!"
115568331790246_443515782328831	I think the wellness program is the best among all drug stores
124728879505_10150875314269506	would love to know what's in the liners of your soup cans.  have used your products for years and believe i deserve to know.
126016648090_10151062708933091	Thank you for doing the right thing and helping pigs be pigs!
159616034235_10150720248409236	I love walmart they have some good stuff and cheap prices to.
17648521247_10150574369296248	I printed a YES coupon today and used it in the store no problem. I am now at home trying to use it on line with the code EXTRA15FB and my order will not take it. HELP......
7003656077_10150625566471078	thank you for the good  service and the nice flight on AA79 Friday
77978885595_10151449538100596	Thanks PetSmart for giving us a place to show off our babies!
92979593115_10151241380553116	"Oh, and on a side note, thank you for the AWESOME pre Black Friday deals!!! I have had an amazing time shopping today. :)"
104078918472_10151016477718473	Worst airlines....lost luggage and won't take ownership for losing it! Pay up!!!
115568331790246_462340443779698	very nice and friendly place to shop. very helpful. great price on beverages.
179590995428478_396997003687875	Hurray! Check scan-and-deposit in BoA's iPhone app! No more monthly rides for that :-)
115568331790246_512724072074668	"Hi RA!! Just to let you know that I LOVE U guys!!! You are AWESOME! Customer service, merchandise and prices are perfect at Rite Aid. The +Up Rewards program is excellent. The new changes to the +Up Rewards program are Okay for me. It only took me a minute to learn how to manage the +Up Rewards loaded to my card. ""CLIP"" if I want to use it on my next purchase or ""UNCLIP""  if I don't want to use it. SIMPLE!!!! Thank you guys!!!!"
117497138610_10151009261473611	"My Uncle, D. Freeman, who was a Fire Fighter, retired now, worked at Walgreens Drug Store around 1950. They have been in business for awhile!"
159616034235_10150741453429236	"walmart need to bring door greeter back. that the only reason i go there as they are so friendly and make you feel like shopping. i haven,t been there sence  they did away with the door greeter kmart has a person at the door now. you lost walmart"
6806028948_10150724106768949	Hello.  I haven't flown Southwest for several years.  I'm looking to fly in April for medical reasons.  Can you tell me if your prices online will drop below $142?  Or is $142 the cheapest price online for 1 way?  Also can you tell me when your prices change - is it a certain day of the week?  Thanks..would appreciate any tips!
125472670805257_527295803956273	Just to let you know....think it is crap the way Chris brown was treated on your airline and I will not fly delta again
129945096760_10151089865921761	"i no longer buy your products...prefer to change my eating habits rather than condone the kind of worker abuse you guys are ""Doling"" out."
129945096760_3076643795228	"Anyone want a salad? Please Dole, hold the lady bugs next Time. No, that's not a cranberry in this salad bag its a dead lady bug"
